ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,is_weekend,is_weekend_lower,is_weekend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,Warehouse_ID,Product_ID
2023-08-30,129.01420005515547,59.24272834015685,102.4113389935355,129.01420005515547,129.01420005515547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3819163089982547,-0.3819163089982547,-0.3819163089982547,-0.06879306195067543,-0.06879306195067543,-0.06879306195067543,-0.11553924704757927,-0.11553924704757927,-0.11553924704757927,0.0,0.0,0.0,79.74157296172807,1,4
2023-08-31,128.81925027419436,61.76377432188756,103.50593033946525,128.81925027419436,128.81925027419436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3596392594081937,-0.3596392594081937,-0.3596392594081937,-0.04949349999988922,-0.04949349999988922,-0.04949349999988922,-0.11256175940830444,-0.11256175940830444,-0.11256175940830444,0.0,0.0,0.0,82.49079050806435,1,4
2023-09-01,128.62430049323325,63.011513296415714,106.10191834161228,128.62430049323325,128.62430049323325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34315130584902853,-0.34315130584902853,-0.34315130584902853,-0.035158970038368056,-0.035158970038368056,-0.035158970038368056,-0.11040833581066045,-0.11040833581066045,-0.11040833581066045,0.0,0.0,0.0,84.48670381506241,1,4
2023-09-02,128.42935071227217,91.71653883070952,134.9484598983337,128.42935071227217,128.42935071227217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.11375319592109129,-0.11375319592109129,-0.11375319592109129,0.13343871971215554,0.13343871971215554,0.13343871971215554,-0.1092003156332468,-0.1092003156332468,-0.1092003156332468,0.0,0.0,0.0,113.82010161868052,1,4
2023-09-03,128.23440093092336,90.61565247493466,133.07218365462975,128.23440093092336,128.23440093092336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.12249221384008421,-0.12249221384008421,-0.12249221384008421,0.12453066605304192,0.12453066605304192,0.12453066605304192,-0.10903127989312611,-0.10903127989312611,-0.10903127989312611,0.0,0.0,0.0,112.5266852704376,1,4
2023-09-04,128.03945114957455,33.16242254058424,72.96183778831605,128.03945114957455,128.03945114957455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.218165,-0.218165,-0.218165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,-0.218165,-0.218165,-0.218165,0.0,0.0,0.0,-0.5791909768830348,-0.5791909768830348,-0.5791909768830348,-0.05347794016110975,-0.05347794016110975,-0.05347794016110975,-0.10996403672192506,-0.10996403672192506,-0.10996403672192506,0.0,0.0,0.0,53.88015635868486,1,4
2023-09-05,127.84450136822574,59.47253758928041,101.40187524736412,127.84450136822574,127.84450136822574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36065842718113245,-0.36065842718113245,-0.36065842718113245,-0.0510459136152185,-0.0510459136152185,-0.0510459136152185,-0.11202851356591394,-0.11202851356591394,-0.11202851356591394,0.0,0.0,0.0,81.73630458100531,1,4
2023-09-06,127.64955158687692,57.72858873335544,101.09101516128575,127.64955158687692,127.64955158687692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3815976938365597,-0.3815976938365597,-0.3815976938365597,-0.0687930619506738,-0.0687930619506738,-0.0687930619506738,-0.11522063188588591,-0.11522063188588591,-0.11522063188588591,0.0,0.0,0.0,78.93877708205373,1,4
2023-09-07,127.45460180552811,58.78469146437078,99.75619492204952,127.45460180552811,127.45460180552811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3665797104897466,-0.3665797104897466,-0.3665797104897466,-0.049493500000018134,-0.049493500000018134,-0.049493500000018134,-0.11950221048972845,-0.11950221048972845,-0.11950221048972845,0.0,0.0,0.0,80.73233077507169,1,4
2023-09-08,127.2596520241793,61.238801895613385,102.16935748290335,127.2596520241793,127.2596520241793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35754488221687447,-0.35754488221687447,-0.35754488221687447,-0.03515897003838836,-0.03515897003838836,-0.03515897003838836,-0.12480191217848612,-0.12480191217848612,-0.12480191217848612,0.0,0.0,0.0,81.75861473023367,1,4
2023-09-09,127.06470224283048,88.54443736403509,130.08955832684407,127.06470224283048,127.06470224283048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.1355700963659833,-0.1355700963659833,-0.1355700963659833,0.13343871971237803,0.13343871971237803,0.13343871971237803,-0.1310172160783613,-0.1310172160783613,-0.1310172160783613,0.0,0.0,0.0,109.83852831505497,1,4
2023-09-10,126.86975246148167,85.90257752156074,129.15733016855143,126.86975246148167,126.86975246148167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.15147829980698485,-0.15147829980698485,-0.15147829980698485,0.12453066605299076,0.12453066605299076,0.12453066605299076,-0.1380173658599756,-0.1380173658599756,-0.1380173658599756,0.0,0.0,0.0,107.6517380616834,1,4
2023-09-11,126.67480268013286,54.68300430604856,97.39174345349838,126.67480268013286,126.67480268013286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.396709153178931,-0.396709153178931,-0.396709153178931,-0.05347794016058797,-0.05347794016058797,-0.05347794016058797,-0.14564721301834305,-0.14564721301834305,-0.14564721301834305,0.0,0.0,0.0,76.42174897978916,1,4
2023-09-12,126.47985289878407,53.71056022323803,98.47023658235435,126.47985289878407,126.47985289878407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40236175909687577,-0.40236175909687577,-0.40236175909687577,-0.051045913615250106,-0.051045913615250106,-0.051045913615250106,-0.15373184548162566,-0.15373184548162566,-0.15373184548162566,0.0,0.0,0.0,75.58919679611523,1,4
2023-09-13,126.28490311391663,50.53708050258758,93.20930858634156,126.28490311391663,126.28490311391663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4284589279035665,-0.4284589279035665,-0.4284589279035665,-0.06879306195067218,-0.06879306195067218,-0.06879306195067218,-0.1620818659528943,-0.1620818659528943,-0.1620818659528943,0.0,0.0,0.0,72.17700891532215,1,4
2023-09-14,126.08995332904917,52.88433307526987,94.62481945977005,126.08995332904917,126.08995332904917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4175766624180246,-0.4175766624180246,-0.4175766624180246,-0.04949349999996454,-0.04949349999996454,-0.04949349999996454,-0.1704991624180601,-0.1704991624180601,-0.1704991624180601,0.0,0.0,0.0,73.43773145346033,1,4
2023-09-15,125.89500354418172,53.817699268036705,95.5166707038022,125.89500354418172,125.89500354418172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41152596593886215,-0.41152596593886215,-0.41152596593886215,-0.035158970038254536,-0.035158970038254536,-0.035158970038254536,-0.17878299590060764,-0.17878299590060764,-0.17878299590060764,0.0,0.0,0.0,74.08594060378586,1,4
2023-09-16,125.70005375931427,80.55108645700115,123.114902980157,125.70005375931427,125.70005375931427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.19128909870020833,-0.19128909870020833,-0.19128909870020833,0.1334387197119819,0.1334387197119819,0.1334387197119819,-0.18673621841219024,-0.18673621841219024,-0.18673621841219024,0.0,0.0,0.0,101.65500376912732,1,4
2023-09-17,125.50510397444683,79.21294088444465,120.54635877048263,125.50510397444683,125.50510397444683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0595924,0.0595924,0.0595924,0.0,0.0,0.0,0.0595924,0.0595924,0.0595924,-0.20763236152748132,-0.20763236152748132,-0.20763236152748132,0.1245306660529396,0.1245306660529396,0.1245306660529396,-0.19417142758042089,-0.19417142758042089,-0.19417142758042089,0.0,0.0,0.0,99.44618285248035,1,4
2023-09-18,125.31015418957938,48.97422815447875,90.6183105196788,125.31015418957938,125.31015418957938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197584,-0.197584,-0.197584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4519788040695564,-0.4519788040695564,-0.4519788040695564,-0.05347794016085295,-0.05347794016085295,-0.05347794016085295,-0.20091686390870345,-0.20091686390870345,-0.20091686390870345,0.0,0.0,0.0,68.67262056120158,1,4
